28.05.2018,7209.70,-263.1,
27.05.2018,7472.80,18.6,
26.05.2018,7454.20,-103.5,
25.05.2018,7557.70,-88.9,
24.05.2018,7646.60,1.9,
23.05.2018,7644.70,-449.6,
22.05.2018,8094.30,-392.7,
21.05.2018,8487,-132.6,
20.05.2018,8619.60,294.9,
19.05.2018,8324.70,0.8,
18.05.2018,8323.90,123.3,
17.05.2018,8200.60,-242.1,
16.05.2018,8442.70,-148.7,
15.05.2018,8591.40,-113.1,
14.05.2018,8704.50,-130.5,
13.05.2018,8835,219.2,
12.05.2018,8615.80,86.2,
11.05.2018,8529.60,-566.2,
10.05.2018,9095.80,-236.2,
09.05.2018,9332,95.3,
08.05.2018,9236.70,-148,
07.05.2018,9384.70,-255.1,
06.05.2018,9639.80,-144,
05.05.2018,9783.80,118.9,
04.05.2018,9664.90,-15.1,
03.05.2018,9680,495.5,
02.05.2018,9184.50,125.6,
01.05.2018,9058.90,-215.7,
30.04.2018,9274.60,-123.4,
29.04.2018,9398,49,
28.04.2018,9349,355.5,
27.04.2018,8993.50,-284.9,
26.04.2018,9278.40,365.7,
25.04.2018,8912.70,-716.3,
24.04.2018,9629,683.5,
23.04.2018,8945.50,121.3,
22.04.2018,8824.20,-66.1,
21.04.2018,8890.30,19,
20.04.2018,8871.30,594.6,
19.04.2018,8276.70,121.1,
18.04.2018,8155.60,228.7,
17.04.2018,7926.90,-113.1,
16.04.2018,8040,-268.2,
15.04.2018,8308.20,319.7,
14.04.2018,7988.50,126.1,
13.04.2018,7862.40,-61.7,
12.04.2018,7924.10,979.8,
11.04.2018,6944.30,103,
10.04.2018,6841.30,68.5,
09.04.2018,6772.80,-215.3,
08.04.2018,6988.10,103.9,
07.04.2018,6884.20,240.1,
06.04.2018,6644.10,-185.8,
05.04.2018,6829.90,-64.4,
04.04.2018,6894.30,-594.5,
03.04.2018,7488.80,379.4,
02.04.2018,7109.40,198.9,
01.04.2018,6910.50,-86.9,
31.03.2018,6997.40,23.4,
30.03.2018,6974,-248,
29.03.2018,7222,-889.5,
28.03.2018,8111.50,132.6,
27.03.2018,7978.90,-328.8,
26.03.2018,8307.70,-237.3,
25.03.2018,8545,-133.9,
24.03.2018,8678.90,-298.1,
23.03.2018,8977,161.9,
22.03.2018,8815.10,-257.8,
21.03.2018,9072.90,66.6,
20.03.2018,9006.30,305.8,
19.03.2018,8700.50,344.4,
18.03.2018,8356.10,303.3,
17.03.2018,8052.80,-347.2,
16.03.2018,8400,-55.2,
15.03.2018,8455.20,68,
14.03.2018,8387.20,-946.8,
13.03.2018,9334,4.2,
12.03.2018,9329.80,-460.2,
11.03.2018,9790,720.9,
10.03.2018,9069.10,-477.7,
09.03.2018,9546.80,-80.5,
08.03.2018,9627.30,-637.7,
07.03.2018,10265,-658.9,
06.03.2018,10923.90,-581.1,
05.03.2018,11505,-125.4,
04.03.2018,11630.40,20.7,
03.03.2018,11609.70,373,
02.03.2018,11236.70,184,
01.03.2018,11052.70,511.7,
28.02.2018,10541,-159.4,
