PARAMETRY SYMULACJI:
Srednia zmiana max: 95,89
Srednia zmiana min: 125,21
Szansa wzrostu zamkniecia: 0,55
Srednia zmiana zamkniecia: 244,57
Szansa wzrostu wolumenu: 0,52
Srednia zmiana wolumenu: 126,04
2020-07-21;8415,60;7829,60;7968,83;8351,01;9,82;
2020-07-22;8480,79;8245,44;8351,01;8348,37;0,00;
2020-07-23;8482,19;8204,36;8348,37;8248,09;38,41;
2020-07-24;8369,83;8015,72;8248,09;8074,79;0,00;
2020-07-25;8280,13;8041,20;8074,79;8216,92;184,83;
2020-07-26;8745,73;8092,35;8216,92;8600,17;138,55;
2020-07-27;8828,45;7987,65;8600,17;8036,03;180,46;
2020-07-28;8506,80;8019,60;8036,03;8493,78;117,23;
2020-07-29;8729,35;8162,10;8493,78;8308,79;144,71;
2020-07-30;8732,33;8200,49;8308,79;8544,24;86,41;
2020-07-31;8545,11;8392,08;8544,24;8456,59;183,72;
2020-08-01;9161,65;8324,13;8456,59;8915,75;62,37;
2020-08-02;9194,91;8801,75;8915,75;9003,25;76,75;
2020-08-03;9199,73;8905,59;9003,25;9116,16;112,57;
2020-08-04;9375,78;8878,66;9116,16;9199,02;0,00;
2020-08-05;9532,28;9158,70;9199,02;9380,61;48,57;
2020-08-06;9482,62;9208,62;9380,61;9328,35;142,24;
2020-08-07;9423,05;9282,90;9328,35;9380,91;163,67;
2020-08-08;9587,03;8997,15;9380,91;9027,16;75,24;
2020-08-09;9380,26;9017,17;9027,16;9125,83;90,69;
2020-08-10;9518,02;8962,13;9125,83;9227,92;28,77;
2020-08-11;9355,35;8782,85;9227,92;9074,93;65,51;
2020-08-12;9142,60;8795,52;9074,93;8801,33;94,84;
2020-08-13;9556,89;8720,86;8801,33;9275,40;80,91;
2020-08-14;9574,40;9200,58;9275,40;9542,13;168,86;
2020-08-15;9728,79;9401,26;9542,13;9512,05;202,18;
2020-08-16;9582,79;9374,52;9512,05;9425,04;302,53;
2020-08-17;9537,37;8832,95;9425,04;9099,87;345,77;
2020-08-18;9122,97;8799,81;9099,87;8891,60;282,24;
2020-08-19;9046,34;8773,90;8891,60;8880,66;290,76;
2020-08-20;8968,18;8566,23;8880,66;8804,94;274,20;
2020-08-21;8873,71;8788,97;8804,94;8789,30;284,53;
2020-08-22;8960,67;8467,42;8789,30;8492,61;343,78;
2020-08-23;8621,86;8119,56;8492,61;8280,32;282,35;
2020-08-24;8606,62;8150,14;8280,32;8564,66;242,62;
2020-08-25;8665,67;8031,05;8564,66;8204,61;291,15;
2020-08-26;8360,03;8081,51;8204,61;8089,70;309,41;
2020-08-27;8475,83;8039,51;8089,70;8259,30;238,24;
2020-08-28;8277,28;8152,41;8259,30;8184,01;186,39;
2020-08-29;8233,26;8037,30;8184,01;8103,70;273,43;
2020-08-30;8504,66;8052,29;8103,70;8328,36;319,11;
2020-08-31;8799,70;8287,42;8328,36;8722,01;361,91;
2020-09-01;8792,77;8594,05;8722,01;8684,41;365,57;
2020-09-02;8725,95;8514,69;8684,41;8544,99;363,98;
2020-09-03;8930,49;8529,90;8544,99;8879,36;323,87;
2020-09-04;9032,86;8708,84;8879,36;8972,32;389,27;
2020-09-05;9079,48;8777,03;8972,32;8777,29;414,80;
2020-09-06;9089,62;8759,78;8777,29;9070,29;467,00;
2020-09-07;9094,58;8601,04;9070,29;8706,54;535,27;
2020-09-08;8860,74;8587,09;8706,54;8857,08;495,52;
2020-09-09;9342,83;8780,86;8857,08;9310,25;521,45;
2020-09-10;9354,82;8785,93;9310,25;8838,79;494,75;
2020-09-11;8875,44;8538,71;8838,79;8620,86;513,27;
2020-09-12;8815,69;8285,73;8620,86;8332,57;410,32;
2020-09-13;8334,51;7907,27;8332,57;8078,04;531,35;
2020-09-14;8315,28;7984,16;8078,04;8090,48;496,52;
2020-09-15;8243,40;7660,03;8090,48;7693,92;533,79;
2020-09-16;7851,00;7499,99;7693,92;7510,29;551,65;
2020-09-17;7536,66;7313,24;7510,29;7525,03;593,04;
2020-09-18;7530,05;7266,90;7525,03;7315,54;510,32;
2020-09-19;7385,54;6943,77;7315,54;6964,31;568,12;
2020-09-20;7125,88;6601,27;6964,31;6715,49;599,27;
2020-09-21;6790,13;6686,39;6715,49;6717,06;586,53;
2020-09-22;6820,73;6218,87;6717,06;6274,15;543,63;
2020-09-23;6457,78;6154,61;6274,15;6418,83;550,60;
2020-09-24;6660,13;6260,17;6418,83;6453,21;577,53;
2020-09-25;6679,52;6399,30;6453,21;6461,65;524,87;
2020-09-26;6654,86;6355,96;6461,65;6580,10;537,52;
2020-09-27;6933,08;6454,47;6580,10;6735,75;516,54;
2020-09-28;6897,97;6561,60;6735,75;6672,26;503,57;
2020-09-29;6994,14;6546,97;6672,26;6872,03;522,51;
2020-09-30;7083,87;6536,06;6872,03;6615,33;508,14;
2020-10-01;6831,92;6386,52;6615,33;6742,66;480,24;
2020-10-02;6814,60;6188,43;6742,66;6209,97;528,84;
2020-10-03;6210,46;6021,07;6209,97;6152,24;508,88;
2020-10-04;6334,87;5972,29;6152,24;6081,13;436,17;
2020-10-05;6212,57;6023,50;6081,13;6108,52;306,76;
2020-10-06;6241,07;5982,82;6108,52;6160,23;292,17;
2020-10-07;6252,86;6026,83;6160,23;6058,22;408,54;
2020-10-08;6536,57;6028,60;6058,22;6433,32;494,53;
2020-10-09;7113,59;6396,32;6433,32;6928,41;578,38;
2020-10-10;6977,16;6649,89;6928,41;6792,94;648,86;
2020-10-11;6899,32;6289,09;6792,94;6378,52;602,21;
2020-10-12;6724,93;6317,32;6378,52;6608,09;754,12;
2020-10-13;6772,62;6278,59;6608,09;6326,96;763,20;
2020-10-14;6422,40;6170,54;6326,96;6269,93;823,93;
2020-10-15;6771,99;6032,38;6269,93;6673,95;897,39;
2020-10-16;7008,56;6499,77;6673,95;6933,88;858,81;
2020-10-17;7023,71;6871,18;6933,88;6975,73;921,33;
2020-10-18;7209,01;6969,75;6975,73;7068,76;1014,97;
2020-10-19;7127,16;6602,01;7068,76;6651,76;1110,78;
2020-10-20;6902,80;6576,34;6651,76;6870,15;984,11;
2020-10-21;7025,23;6775,41;6870,15;6984,99;994,80;
2020-10-22;7002,26;6696,11;6984,99;6784,82;896,65;
2020-10-23;6923,41;6528,20;6784,82;6731,56;908,68;
2020-10-24;6897,63;6725,13;6731,56;6727,79;889,72;
2020-10-25;7221,74;6645,52;6727,79;7027,35;865,79;
2020-10-26;7033,89;6659,18;7027,35;6726,94;875,33;
2020-10-27;7120,84;6592,95;6726,94;6983,41;833,63;
2020-10-28;7080,25;6873,42;6983,41;7011,67;980,33;
2020-10-29;7156,34;6897,55;7011,67;6966,67;981,47;
2020-10-30;7379,23;6965,97;6966,67;7257,04;1007,79;
2020-10-31;7807,38;7114,92;7257,04;7674,76;1017,12;
2020-11-01;8041,48;7511,07;7674,76;7926,47;973,18;
2020-11-02;8222,10;7837,49;7926,47;8183,68;924,69;
2020-11-03;8258,28;7859,46;8183,68;8074,19;915,74;
2020-11-04;8314,69;8058,84;8074,19;8304,97;839,31;
2020-11-05;8502,23;8018,19;8304,97;8164,76;831,61;
2020-11-06;8363,35;8075,24;8164,76;8289,65;915,97;
2020-11-07;8598,64;8161,77;8289,65;8339,23;957,02;
2020-11-08;8351,52;8180,41;8339,23;8292,59;1069,38;
2020-11-09;8471,45;8119,13;8292,59;8470,38;1046,36;
2020-11-10;8540,59;8314,87;8470,38;8427,79;1048,55;
2020-11-11;8478,44;8128,96;8427,79;8289,96;1033,52;
2020-11-12;8463,90;8280,46;8289,96;8388,36;1052,82;
2020-11-13;8586,46;7802,48;8388,36;8133,33;1056,34;
2020-11-14;8305,30;8085,26;8133,33;8259,77;990,77;
2020-11-15;8630,22;8234,95;8259,77;8395,94;935,29;
2020-11-16;8516,69;8285,77;8395,94;8423,23;929,63;
2020-11-17;8598,73;8221,42;8423,23;8260,72;896,72;
2020-11-18;8293,96;8145,09;8260,72;8215,16;762,76;
2020-11-19;8299,72;7859,98;8215,16;8288,61;757,45;
2020-11-20;8482,26;8015,13;8288,61;8092,41;671,76;
2020-11-21;8302,55;7938,74;8092,41;8294,44;686,15;
2020-11-22;8760,97;8108,71;8294,44;8579,18;662,95;
2020-11-23;8908,01;8491,78;8579,18;8851,80;768,75;
